Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","150","Europe","5412","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1969","1969","kg/ha","1673.4","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1969","1969","t","12746","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1970","1970","ha","5157","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1970","1970","kg/ha","2336.8","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1970","1970","t","12051","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1971","1971","ha","4756","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1971","1971","kg/ha","2576.3","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1971","1971","t","12253","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1972","1972","ha","5771","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1972","1972","kg/ha","1469.2","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1972","1972","t","8479","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1973","1973","ha","6988","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1973","1973","kg/ha","1267.5","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1973","1973","t","8857","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1974","1974","ha","9371","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1974","1974","kg/ha","1271.5","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1974","1974","t","11915","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1975","1975","ha","10758","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1975","1975","kg/ha","999.3","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1975","1975","t","10750","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1976","1976","ha","9841","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1976","1976","kg/ha","868.8","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1976","1976","t","8550","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1977","1977","ha","8180","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1977","1977","kg/ha","733.1","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1977","1977","t","5997","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1978","1978","ha","9455","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1978","1978","kg/ha","1027.5","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1978","1978","t","9715","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1979","1979","ha","9570","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1979","1979","kg/ha","943.5","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1979","1979","t","9029","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1980","1980","ha","8807","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1980","1980","kg/ha","1113.1","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1980","1980","t","9803","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1981","1981","ha","3893","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1981","1981","kg/ha","2126.4","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1981","1981","t","8278","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1982","1982","ha","2726","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1982","1982","kg/ha","3130.2","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1982","1982","t","8533","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1983","1983","ha","3416","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1983","1983","kg/ha","2480.1","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1983","1983","t","8472","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1984","1984","ha","3119","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1984","1984","kg/ha","2559.8","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1984","1984","t","7984","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1985","1985","ha","16354","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1985","1985","kg/ha","632.3","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1985","1985","t","10341","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1986","1986","ha","15228","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1986","1986","kg/ha","785.2","E","Estimated value",""
